id_fragmentu,id_tekstu,ocena,od,do,id_anotatora,id_mniejszosci,negatywne_emocje,wezw_ddzial,typ_ramki,ironia_sarkazm,temat,id_projektu,tekst,id_maszynowy
8971,70827,0,,,6,72,0,0,1,0,"1",2," <s> Judenratowcy</s> i <s> Ordnungsdienst</s> przy pomocy ukraińskiej policji i kilku <font color=\"blue\"> Niemców</font> którym jeszcze zapłacono by prędko pracowali gonili po ulicach jak wściekłe psy czy opętańcy a pot się z nich lał strumieniami",180743
8972,70827,0,,,6,71,0,0,1,0,"1",2," Straszny to był widok jak <font color=\"blue\"> Żyd</font> prowadził na",180744
8973,70827,0,,,6,71,0,0,1,0,"1",2," Szczególnie haniebną rolę w wysyłaniu własnych <font color=\"blue\"> żydowskich</font> rodaków na odegrał <s> Chaim</s> <s> Rumkowski</s>",180745
8974,70827,0,,,6,72,0,0,1,0,"1",2," <s> W</s> zamian za przyzwolenie <font color=\"blue\"> Niemców</font> na jego tyranię nad mieszkańcami getta <s> arcygorliwie</s> wykonywał wszystkie niemieckie rozkazy i wyekspediował olbrzymią większość swych poddanych do obozów zagłady",180747
8975,70827,0,,,6,71,0,0,1,0,"1",2," <s> Podobno</s> natychmiast padł ofiarą swych <font color=\"blue\"> żydowskich</font> współwięźniów którzy <font color=\"brown\"> nie zwlekając</font> ani chwili natychmiast po przywiezieniu go do obozu spalili go w obozowym piecu Por <s> E</s> <s> Reicher</s> <s> W</s> ostrym dnia",180749
8976,70827,0,,,6,71,0,0,1,0,"1",2," <font color=\"blue\"> Żydowscy</font> policjanci okrutniejsi od <font color=\"blue\"> Niemców</font> <s> Najsłynniejszy</s> kronikarz warszawskiego getta Emanuel Ringelblum tak pisał o policji która nawet jednym zdaniem nie została wspomniana w naukowym dziele Grossa Policja miała <font color=\"brown\"> bardzo złą</font> opinię jeszcze przed wysiedleniem",180751
8977,70827,0,,,6,71,0,0,1,0,"1",2," Obecnie mózg sili się nad rozwiązaniem zagadki jak to się stało <font color=\"blue\"> Żydzi</font> przeważnie inteligenci byli adwokaci większość oficerów była przed wojną adwokatami sami przykładali rękę do zagłady swych braci",180752
8978,70827,0,,,6,71,0,0,1,0,"1",2," Jak doszło do tego <font color=\"blue\"> Żydzi</font> wlekli na wozach dzieci i kobiety starców i chorych wiedząc wszyscy idą na rzeź",180753
8979,70827,0,,,6,72,0,0,1,0,"1",2," Okrucieństwo policji było bardzo często większe niż <font color=\"blue\"> Niemców</font>",180754
8980,70827,0,,,6,72,0,0,1,0,"1",2," Ofiary które znikły z oczu <font color=\"blue\"> Niemca</font>",180757
8981,70827,0,,,6,71,0,0,1,0,"1",2," Każdy <font color=\"blue\"> Żyd</font> warszawski każda kobieta i dziecko mogą przytoczyć tysiące faktów nieludzkiego okrucieństwa i wściekłości policji <s> E</s> Ringelblum Kronika getta warszawskiego wrzesień <s> 1939</s> styczeń <s> 1943</s> Warszawa <s> 1988</s> <s> s</s> <s> 426</s> <s> 427</s> <s> 428</s>",180758
8982,70827,0,,,6,71,0,0,1,0,"1",2," Wspominając lata wojny Goldstein pisał bez ogródek <s> Z</s> poczuciem bólu i wstrętu wspominam policję tę hańbę dla pół miliona <font color=\"brown\"> nieszczęśliwych</font> <font color=\"blue\"> Żydów</font> w warszawskim getcie",180759
8983,70827,0,,,6,71,0,0,1,0,"1",2," <s> J</s> <s> R</s> <s> N</s> Każdego dnia by uratować własną skórę każdy policjant <font color=\"blue\"> żydowski</font> przyprowadzał siedem osób by je poświęcić na ołtarzu eksterminacji",180760
8984,70827,0,,,6,71,0,0,1,0,"1",2," która opuściła Polskę w <s> 1968</s> roku nie miała w swych wspomnieniach dość złych słów dla odmalowania niegodziwości niektórych przedstawicieli <font color=\"blue\"> żydowskich</font> w czasie wojny",180762
8985,70827,0,,,6,72,0,0,1,0,"1",2," Opisała <s> np</s> następującą historię Syn przewodniczącego <s> Judenratu</s> jednego z gett został skazany przez <font color=\"blue\"> Niemców</font> na",180763
8986,70827,0,,,6,72,0,0,1,0,"1",2," Taki niesamowity wymyślili <font color=\"blue\"> Niemcy</font>",180764
8987,70827,0,,,6,71,0,0,1,0,"1",2," stojących w milczeniu przy tej scenie <font color=\"blue\"> Żydów</font> <s> No</s> prędko rozbieraj buty",180765
8988,70827,0,,,6,72,0,0,1,0,"1",2," Czynił to na oczach rozbawionych <font color=\"blue\"> Niemców</font> i",180766
8989,70827,0,,,6,71,0,0,1,0,"1",2," <s> W</s> sierpniu <s> 1942</s> <s> r</s> <font color=\"blue\"> żydowski</font> policjant <s> Calel</s> <s> Perechodnik</s> w getcie w Otwocku wyciągnął z bezpiecznej kryjówki swoją i córeczkę i odprowadził je do transportu",180767
8990,70827,0,,,6,71,0,0,1,0,"1",2," Warto przytoczyć co ten sam <s> Perechodnik</s> skądinąd nienawidzący bez reszty Polaków wypisywał na temat swych własnych kolegów z policji Nie ma usprawiedliwienia dla policjantów <font color=\"blue\"> żydowskich</font> w Warszawie",180768
8991,70827,0,,,6,71,0,0,1,0,"1",2," Naziści są zadowoleni eksterminacja <font color=\"blue\"> Żydów</font> jest realizowana z całą <font color=\"brown\"> niezbędną</font> efektywnością",180769
8992,70827,0,,,6,71,0,0,1,0,"1",2," Czyn ten jest dokonywany przez <font color=\"blue\"> żydowskich</font> siepaczy <s> Jewish</s> <s> slaughterers</s>",180770
8993,70827,0,,,6,71,0,0,1,0,"1",2," Naziści są usatysfakcjonowani robotą policji tej plagi <font color=\"blue\"> żydowskiego</font> organizmu",180771
8994,70827,0,,,6,71,0,0,1,0,"1",2," <s> Na</s> <s> s</s> <s> 231</s> swej książki Kaplan cytuje jakże gorzki dowcip <font color=\"blue\"> żydowski</font>",180772
8995,70827,0,,,6,71,0,0,1,0,"1",2," Miał on formę krótkiej modlitwy <s> Pozwól</s> nam wpaść w ręce agentów gojów tylko nie <s> pozwól</s> nam wpaść w ręce <font color=\"blue\"> żydowskiego</font> agenta",180773
8996,70827,0,,,6,71,0,0,1,0,"1",2," <s> Biberstein</s> Zagłada <font color=\"blue\"> Żydów</font> w Krakowie Kraków <s> 1985</s> <s> s</s> <s> 165</s>",180775
8997,70827,0,,,6,72,0,0,1,0,"1",2," <s> J</s> <s> R</s> <s> N</s> wykonywali <font color=\"brown\"> bez zastrzeżeń</font> najpodlejsze czynności prześcigając często bezwzględnością <font color=\"blue\"> Niemców</font> <s> A</s>",180776
8998,70827,0,,,6,72,0,0,1,0,"1",2," Opornych bito pałkami nie gorzej od <font color=\"blue\"> Niemców</font>",180777
8999,70827,0,,,6,72,0,0,1,0,"1",2," <s> Do</s> tego dołączyło się rabowanie opuszczonych mieszkań pod jakimś pretekstem <s> np</s> nie zostawiać rzeczy <font color=\"blue\"> Niemcom</font>",180778
9000,70827,0,,,6,71,0,0,1,0,"1",2," Szkoda Gross pominął to jakże ważne profesora mikrobiologii <s> Makowera</s> w swoich zajmujących tak wiele stron dywagacjach o rabowaniu <font color=\"blue\"> Żydów</font> przez Polaków zbrodniczej moralności polskich grabieżców <s> itp</s>",180779
9001,70827,0,,,6,71,0,0,1,0,"1",2," a więc możliwie najgorszy najpodlejszy element pośród <font color=\"blue\"> Żydów</font> ci właśnie ludzie którzy dorabiali się na rabowaniu swych rodaków w ich momentach <font color=\"brown\"> najwyższego zagrożenia</font>",180781
9002,70827,0,,,6,71,0,0,1,0,"1",2," Styczeń <s> 1943</s> styczeń <s> 1945</s> Kraków <s> 1988</s> <s> s</s> <s> 191</s> <s> 192</s> Wśród <font color=\"blue\"> Żydów</font> którym pomogło przeżyć posiadanie znaczniejszych funduszy byli i dawni funkcjonariusze policji a nawet sławnej ekspozytury gestapo w getcie",180783
9003,70827,0,,,6,71,0,0,1,1,"1",2," Skrajnie głupawym rasistowskim wyczynom Grossa który za wszelką cenę chce wybielić anielskich <font color=\"blue\"> Żydów</font> i dokopać diabelskim Polakom warto przeciwstawić mądre słowa słynnego izraelskiego intelektualisty profesora <s> Israela</s> <s> Shahaka</s> publikowane na <s> The</s> <s> New</s> York <s> Review</s> <s> of</s> <s> the</s> Book <s> 29</s> stycznia <s> 1987</s> roku",180784
9004,70827,0,,,6,71,0,0,1,0,"1",2," <s> Przeciwstawiając</s> się tendencjom do skrajnego idealizowania wojennych postaw <font color=\"blue\"> Żydów</font> kosztem Polaków",180785
9005,70827,0,,,6,71,0,0,1,0,"1",2," <s> Shahak</s> pisał Oczywiście byli polscy policjanci którzy przeprowadzali <font color=\"blue\"> Żydów</font>",180786
9006,70827,0,,,6,71,0,0,1,0,"1",2," i oczywiście byli Polacy którzy szantażowali <font color=\"blue\"> Żydów</font>",180787
9007,70827,0,,,6,71,0,0,1,0,"1",2," <font color=\"blue\"> żydowscy</font> szantażyści wielu znanych nawet z imion mieszkających poza gettem którzy nie byli ani lepsi ani gorsi niż polscy",180788
9008,70827,0,,,6,71,0,0,1,0,"1",2," <s> Do</s> obowiązków każdego z nich w pierwszych tygodniach eksterminacji latem <s> 1942</s> roku należało dostarczenie odpowiedniej ilości <font color=\"blue\"> Żydów</font> przeznaczonych na",180790
9009,70827,0,,,6,71,0,0,1,0,"1",2," Dzisiaj po latach uważam polscy i <font color=\"blue\"> żydowscy</font> wspólnicy zbrodniarzy są sobie równi w ogromie zła i <font color=\"brown\"> najwyższa odraza</font> z jaką się ich wspomina nie zależy od narodowości",180791
9010,70827,0,,,6,71,0,0,1,0,"1",2," <s> kiedy</s> uczciwie rozmawiają w swoim gronie nie pozwala zapominać w owym czasie my <font color=\"blue\"> Żydzi</font>",180793
9011,70827,0,,,6,71,0,0,1,0,"1",2," nienawidziliśmy <font color=\"blue\"> żydowskich</font> policjantów i",180794
9012,70827,0,,,6,71,0,0,1,0,"1",2," <font color=\"blue\"> żydowskich</font> szpiegów bardziej niż kogokolwiek innego oba podkreślenia <s> J</s> <s> R</s> <s> N</s> Cytowane tu relacje jedenastu autorów <font color=\"blue\"> żydowskich</font> stanowią faktycznie tylko czubek góry lodowej",180795
9013,70827,0,,,6,71,0,0,1,0,"1",2," Można by cytować jeszcze wielokrotnie dłużej zapiski pokazujące stopień skrajnego zezwierzęcenia wielu członków <s> Judenratów</s> i policjantów <font color=\"blue\"> żydowskich</font> kolaborujących z nazistami których <font color=\"brown\"> niegodną</font> działalność tak skrupulatnie przemilczał Gross",180796
9014,70827,0,,,6,71,0,0,1,0,"1",2," <s> A</s> może jednym z najlepszych sposobów polemiki z antypolskimi kalumniami Grossa byłoby przygotowanie w Polsce parusetstronicowego wyboru relacji autorów <font color=\"blue\"> żydowskich</font> Ringelbluma Goldsteina Kaplana i <s> in</s>",180797
9015,70827,0,,,6,71,0,0,1,0,"1",2," <s> s</s> <s> 206</s> w Krakowie działał główny <font color=\"blue\"> żydowski</font> agent gestapo Diamant któremu podlegało około <s> 60</s> konfidentów",180801
9016,70827,0,,,6,71,0,0,1,0,"1",2," <s> s</s> <s> 207</s> <font color=\"blue\"> żydowscy</font> opisują działalność <font color=\"blue\"> żydowskich</font> agentów konfidentów denuncjatorów w Działoszycach Zduńskiej Woli Brańsku Sosnowcu Lidzie Wilnie Krakowie Lwowie Warszawie i w innych miejscowościach",180802
9017,70827,0,,,6,71,0,0,1,0,"1",2," Ich ofiarą padali głównie inni <font color=\"blue\"> Żydzi</font>",180803
9018,70827,0,,,6,71,0,0,1,0,"1",2," Warto więc może przypomnieć <font color=\"brown\"> nie kłamstwo</font> ale rzeczywiste fakty jak to spora część <font color=\"blue\"> Żydów</font> radośnie bawiła się w getcie i pławiła w luksusach w tym samym czasie gdy ich ubożsi ziomkowie umierali z głodu",180807
9019,70827,0,,,6,71,0,0,1,0,"1",2," <s> Z</s> licznych zapisków na <s> te</s> tematy możemy dowiedzieć się w czasach potwornej nędzy przeważającej części mieszkańców getta warszawskiego inni <font color=\"blue\"> Żydzi</font>",180808
9020,70827,0,,,6,71,0,0,1,0,"1",2," Hitlerowcy nakręcali filmy z takich wesołych scen aby pokazać jak dobrze <font color=\"blue\"> Żydzi</font> w getcie <s> Wg</s> <s> B</s> Goldstein op",180810
9021,70827,0,,,6,71,0,0,1,0,"1",2," które pokazywały <font color=\"brown\"> bardzo sympatyczny</font> obraz zachowań Polaków wobec <font color=\"blue\"> Żydów</font> w czasie wojny",180811
9022,70827,0,,,6,71,0,0,1,0,"1",2," całkowicie sprzeczny z lekceważącymi uogólnieniami Grossa sugerującymi <font color=\"blue\"> Żydom</font> pomagała tylko drobna garstka Polaków Upiorna dekada czy mała mniejszość Strach",180812
9023,70827,0,,,6,71,0,0,1,0,"1",2," Przemilczane <s> Do</s> szczególnie oburzających praktyk zastosowanych w książce Grossa Strach należy całkowite pominięcie przez niego rozlicznych <font color=\"blue\"> żydowskich</font>",180813
9024,70827,0,,,6,71,0,0,1,0,"1",2," Oto niektóre z jakże wymownych przykładów tych <font color=\"blue\"> żydowskich</font> przemilczanych przez Grossa Prezes <s> Stowarzyszenia</s> Kombatantów <font color=\"blue\"> Żydowskich</font> Arnold Mostowicz stwierdził w publikowanym <s> 25</s> lutego <s> 1998</s> <s> r</s> w tekście naród nie złożył na ołtarzu pomocy <font color=\"blue\"> Żydom</font> takiej hekatomby ofiar jak Polacy bowiem w wielu krajach okupowanych pomoc ta nie niosła za sobą takiego ryzyka",180814
9025,70827,0,,,6,71,0,0,1,0,"1",2," autorka Klara Mirska pisała w wydanej w Paryżu w <s> 1980</s> <s> r</s> książce <s> W</s> cieniu <font color=\"brown\"> wielkiego strachu</font> Zebrałam wiele zeznań o Polakach którzy ratowali <font color=\"blue\"> Żydów</font> i <s> nieraz</s> myślę Polacy są dziwni",180815
9026,70827,0,,,6,71,0,0,1,0,"1",2," pisząc do Marka Arczyńskiego o Polakach którzy narażali swe dla ratowania <font color=\"blue\"> Żydów</font> w czasie wojny",180817
9027,70827,0,,,6,71,0,0,1,0,"1",2," stwierdziła Nie wiem czy my <font color=\"blue\"> Żydzi</font> wobec tragedii innego narodu zdolni bylibyśmy do takiego poświęcenia <s> Cyt</s>",180818
9028,70827,0,,,6,71,0,0,1,0,"1",2," Jestem przekonany odpowiedzialność za zagładę polskich <font color=\"blue\"> Żydów</font> ponoszą <font color=\"blue\"> Niemcy</font> mówiąc hitlerowcy",180822
9029,70827,0,,,6,71,0,0,1,0,"1",2," Nawet jeżeli część polskiego społeczeństwa <font color=\"blue\"> Żydom</font> <font color=\"brown\"> nie pomagała</font> albo godziła się na ich zagładę",180823
9030,70827,0,,,6,71,0,0,1,0,"1",2," to większa część narodu <font color=\"blue\"> Żydom</font> <font color=\"brown\"> bardzo pomogła</font>",180824
9031,70827,0,,,6,71,0,0,1,0,"1",2," wpływ wojny i strasznych ciosów które kraj i jego mieszkańcy <font color=\"blue\"> Żydzi</font> i",180826
9032,70827,0,,,6,71,0,0,1,0,"1",2," <s> Ci</s> którzy głoszą tę opinię opierają swój punkt widzenia na znaczącej ilości zdarzeń które ilustrują jak od pierwszych miesięcy wojny Polacy pokazali i dalej pokazują swe współczucie i uprzejmość dla <font color=\"blue\"> Żydów</font> pozbawionych do a w szczególności dla dzieci",180829
9033,70827,0,,,6,71,0,0,1,0,"1",2," Słyszałem wiele historii o <font color=\"blue\"> Żydach</font> którzy uciekli z Warszawy tego znaczącego dnia <s> 6</s> września <s> 1939</s> i otrzymali schronienie gościnność i od polskich chłopów którzy nie <font color=\"brown\"> żadnej zapłaty</font> za ich pomoc",180830
9034,70827,0,,,6,71,0,0,1,0,"1",2," jeden z najodważniejszych <font color=\"blue\"> żydowskich</font> partyzantów doby wojny powiedział w wywiadzie dla Polityki z <s> 29</s> maja <s> 1983</s> <s> r</s> Nigdy nie mówię o polskim antysemityzmie i gdzie tylko mogę walczę z tym bo to jest przesąd to jest zabobon",180832
9035,70827,0,,,6,79,0,0,1,0,"1",2," nie widziałem tam Polaków mordujących natomiast widziałem <font color=\"blue\"> Białorusinów</font>",180833
9036,70827,0,,,6,78,0,0,1,0,"1",2," widziałem Estończyków <font color=\"blue\"> Ukraińców</font> którzy mordowali a polskich jednostek które by mordowały nie widziałem",180834
9037,70827,0,,,6,71,0,0,1,0,"1",2," Specjalnych tropiciel nazistów <s> Rosenbaum</s> powiedział wiosną <s> 1995</s> <s> r</s> w wywiadzie dla dziennika <s> Newsday</s> Podobnie jak wiele dzieci <font color=\"blue\"> żydowskich</font> dorastałem słysząc Polacy byli najgorszymi antysemitami",180835
9038,70827,0,,,6,71,0,0,1,0,"1",2," Moja praca jednak bez przerwy dostarczała mi dowodów niezliczeni polscy chłopi ryzykowali swoje po to by ukrywać <font color=\"blue\"> Żydów</font>",180836
9039,70827,0,,,6,71,0,0,1,0,"1",2," <s> I</s> trzeba pamiętać Polacy ukrywający <font color=\"blue\"> Żydów</font> wiedzieli jakie konsekwencje mogą ich spotkać za to",180837
9040,70827,2,,,6,71,2,0,2,0,"1",2," Myśląc o podłych zachowaniach polakożerczych <font color=\"blue\"> Żydów</font> takich jak Gross",180838
9041,70827,0,,,6,71,0,0,1,0,"1",2," <s> W</s> mało dziś przypominanym liście do Jerzego Borejszy z <s> 27</s> października <s> 1947</s> <s> r</s> Hirszfeld ubolewał nacjonaliści <font color=\"blue\"> żydowscy</font> nienawidzą Polaków więcej niż <font color=\"blue\"> Niemców</font> i idą w kierunku proniemieckim tak jak zresztą to przewidziałem w mojej książce",180840
9042,70827,0,,,6,71,0,0,1,0,"1",2," Jeśli nie podkreślam tych spraw publicznie to dlatego tylko by <font color=\"blue\"> Żydom</font> nie szkodzić i",180841
9043,70827,2,,,6,71,2,0,1,0,"1",2," nie pogłębiać przepaści którą kopie nacjonalizm <font color=\"blue\"> żydowski</font> pomiędzy <font color=\"blue\"> Żydami</font> i Polakami <s> Cyt</s>",180842
9044,59398,0,,,6,71,0,0,1,0,"1",2," <s> Ja</s> byłem jedynym Czarnym <font color=\"blue\"> Żydem</font> w kibucu w którym dostałem swoje stypendium naukowe",180897
9045,59398,0,,,6,71,0,0,1,0,"1",2," Nie ma dwóch innych <font color=\"blue\"> żydowskich</font> społeczności w stanie głębszej desperacji społecznej powiedział słynny w Izraelu <s> Natan</s> <s> Sharansky</s> były dysydent <s> ZSRR</s> więzień w <s> ZSRR</s> i wielki zwolennik przywiezienia <s> Felaszy</s> do Izraela",180894
9046,59398,0,,,6,77,0,0,1,0,"1",2," Donna Rosenthal opisuje w swojej książce jak <font color=\"blue\"> Rosjanie</font> byli zszokowani widokiem takiej ilości imigrantów z Afryki większość z nich nigdy wcześniej nie widziało Czarnego człowieka",180893
9047,59398,0,,,6,71,0,0,1,0,"11",2," Część małżeństw była mieszana co miało szczególne znaczenie jeśli to kobieta nie była <font color=\"blue\"> Żydówką</font>",180892
9048,59398,0,,,6,71,0,0,1,0,"1",2," Największym zawodem jaki spotkał etiopskich imigrantów w Izraelu był fakt nie zostali przez władze religijne uznani za pewnych <font color=\"blue\"> Żydów</font>",180888
9049,59398,0,,,6,71,0,0,1,0,"11",2," Rodziny obu dziewczyn pozostały tradycyjne i bardzo religijne musieli jednak nauczyć się obchodzić nowe takie jak Chanuka czy Purim które weszły do rocznego kalendarza już po tym jak <font color=\"blue\"> Żydzi</font> etiopscy odseparowali się od reszty <font color=\"blue\"> Żydów</font>",180887
9050,59398,0,,,6,71,0,0,1,0,"11",2," opowiadała mi dwa lata temu Ohra <s> Tamano</s> która przyjechała do Polski wraz z grupą izraelskich studentów na obóz Polskiej Unii Studentów <font color=\"blue\"> Żydowskich</font>",180883
9051,59398,0,,,6,71,0,0,1,0,"1",2," <font color=\"blue\"> Żydów</font> etiopskich z dnia na dzień było w coraz większym zagrożeniu dlatego rząd izraelski wydał specjalną zgodę na przerzucenie pozostałych w Etiopii Falaszy do Izraela w trakcie szabatu był to dokładnie <s> 24</s> maja <s> 1991</s>",180882
9052,59398,0,,,6,71,0,0,1,0,"1",2," <s> 000</s> <s> Felaszy</s> nadal jednak pozostała w Afryce po tym jak rząd Sudanu zakazał <font color=\"blue\"> Żydom</font> wyruszać do Izraela ze swojego terytorium",180881
9053,59398,0,,,6,71,0,0,1,0,"1",2," <font color=\"blue\"> Żydzi</font> byli aresztowani pod zarzutem szpiegowania dla Izraela syjonistyczni szpiedzy a działalność religijnych przywódców byli kontrolowana przez rząd",180880
9054,59398,0,,,6,71,0,0,1,0,"1",2," Setki lat społeczności rozproszone na całym często nie będąc istnienia innych grup jednak nikt nawet <font color=\"brown\"> nie marzył</font> o tym gdzieś w Afryce mogą Czarni <font color=\"blue\"> Żydzi</font>",180877
9055,59398,0,,,6,71,0,0,1,0,"1",2," Dlatego współcześni <font color=\"blue\"> Żydzi</font> etiopscy nalegają by nazywać ich Bete Izrael nazwą którą sami <s> siebie</s> określają a która oznacza Dom Izraela",180875
9056,59398,0,,,6,71,0,0,1,0,"1",2," Istnieją jeszcze trzy inne dominujące teorie <s> 1</s> są oni jednym z zaginionych plemion Izraela plemieniem Dan <s> 2</s> są potomkami etiopskich chrześcijan i pogan którzy wieki temu przeszli na judaizm <s> 3</s> są potomkami <font color=\"blue\"> Żydów</font> którzy opuścili Egipt w <s> 586</s> <s> r</s> <s> p</s> <s> n</s> <s> e</s> po zburzeniu Pierwszej",180874
9057,150470,1,,,6,72,1,0,2,0,"10",2," <s> I</s> ten wlasnie rodzaj wiedzy prowadzi w prostej linii do wiochy ktora uskutecznil polski kierowca Passata wyprzedzajac na zakazie kolumne <font color=\"blue\"> Niemcow</font> patrzacych tepo na znak i ten sam rodzaj wiedzy doprowadzil w prostej <s> linnii</s> do katastrofy w Smolensku gdzie pilot nie sluchal tepo tego co zaleca mu wieza i procedury przewidziane w takich sytuacjach",180983
9058,11389,0,,,6,51,0,0,1,0,"11",2," Znalam przyjaciolke i jej brata ktorzy mieszkali u swojego ojca <font color=\"blue\"> geja</font> i jego partnera",180995
9059,9950,0,,,6,72,0,0,1,0,"10",2," <font color=\"brown\"> Nie jesteśmy lepsi</font> niż <font color=\"blue\"> Niemcy</font> czy <font color=\"blue\"> Rosjanie</font> których uważamy za złych w <s> gt</s> <s> ybielając</s> <s> siebie</s> samych",180997
9060,44159,0,,,6,77,0,0,2,0,"11",2," Trzeba odroznic <font color=\"blue\"> Rosjan</font> szarych zwyklych szczerych ludzi na ktorych pomoc mozna liczyc od komunistow ktorzy nic nie zrobia z serca bo wiekszosc z nich to oszusci zlodzieje a nawet i bandyci",181044
9061,165224,2,,,6,77,2,0,2,0,"10",2," zawodowa manipulantka Słowa miłości do braci <font color=\"blue\"> Rosjan</font> Rosja zabija i to nie pojedynczo Jarosław Kaczyński złota myśl",181072
9062,57294,0,,,6,71,0,0,1,0,"10",2," <font color=\"brown\"> Nie rozumiem</font> dlaczego <s> Ty</s> i tak osoba <s> wielonikowa</s> zarzucacie mi ze mowie WSZYSCY <s> PALESTYNCZYCY</s> <s> I</s> WSZYSCY <font color=\"blue\"> ZYDZI</font>",181098
9063,57294,0,,,6,71,0,0,1,0,"3",2," <font color=\"blue\"> Zydzi</font> wycofali sie ze strefy Gazy a <s> Palestynczycy</s> dalej nie chca uznac ich panstwa",181099
9064,57294,0,,,6,71,0,0,1,0,"7",2," wszedzie weszac <s> gt</s> spisek <s> gt</s> <s> gt</s> syjonistyczny nawet teraz <s> gt</s> uwazasz ze <s> gt</s> <s> gt</s> <font color=\"blue\"> Zydzi</font> <s> sabotazuja</s> ten film i nie <s> gt</s> chca <s> gt</s> <s> gt</s> dopuscic prawdy dla nas <s> gt</s> zwyklych <s> gt</s> <s> gt</s> maluczkich ludzi",181100
9065,57294,0,,,6,71,0,0,1,0,"3",2," Potepiam zamachy <s> gt</s> terrorystyczne organizowane przez <s> gt</s> <s> Palestynczykow</s> ale uwazam ze i <font color=\"blue\"> Zydzi</font> <s> gt</s> nie <s> sa</s> zupelnie <font color=\"brown\"> bez winy</font>",181102
9066,57294,0,,,6,71,0,0,1,0,"11",2," Mowila ze <s> gt</s> zajelo <s> gt</s> <s> gt</s> jej to kilka lat tym bardziej ze <s> gt</s> jej <s> gt</s> <s> gt</s> ojciec zginal z rak <s> Izraelczykow</s> <s> gt</s> ale <s> gt</s> <s> gt</s> wreszcie zrozumiala ze to ona <s> gt</s> przez <s> gt</s> <s> gt</s> cale zycie byla karmiona <s> gt</s> nienawiscia <s> gt</s> <s> gt</s> do <font color=\"blue\"> Zydow</font> doslownie od kolebki <s> gt</s> poprzez <s> gt</s> <s> gt</s> szkole meczety zgromadzenia <s> gt</s> <s> gt</s> sasiadow <s> wspolpracownikow</s>",181103
9067,57294,0,,,6,71,0,0,1,0,"11",2," Nie <s> gt</s> znajac <s> gt</s> <s> gt</s> jednego <font color=\"blue\"> Zyda</font> nienawidzila ich",181104
9068,57294,0,,,6,71,0,0,1,0,"10",2," Jej ojciec zginal z rak <s> gt</s> <s> Izraelczykow</s> a potem <font color=\"brown\"> nie znajac</font> <s> gt</s> jednego <font color=\"blue\"> Zyda</font> nienawidzila ich",181105
9069,57294,0,,,6,14,0,0,1,0,"10",2," <s> gt</s> <s> gt</s> <s> gt</s> <s> gt</s> Bardzo ostroznie slucham <s> gt</s> wypowiedzi <s> gt</s> <s> gt</s> <s> Palestynczykow</s> i <font color=\"blue\"> Arabow</font> w <s> gt</s> ogolnosci",181106
9070,57294,0,,,6,14,0,0,1,0,"5",2," <s> gt</s> Piszesz o tym czego uczy Koran i <s> gt</s> stosujesz to do wszystkich <font color=\"blue\"> Arabow</font>",181107
9071,57294,0,,,6,14,0,0,1,0,"10",2," <s> Ty</s> jednak <s> gt</s> zakladasz ze wszyscy <font color=\"blue\"> Arabowie</font> klamia",181109
9072,57294,0,,,6,71,0,0,1,0,"4",2," Brytyjczycy stworzyli im <s> Transjordanie</s> <s> terny</s> na ktore <font color=\"blue\"> Zydzi</font> nie mogli sie osiedlac",181110
9073,57294,0,,,6,88,0,0,1,0,"3",2," <s> Palestynczycy</s> poza tym wcale nie chcieli panstwa dla <s> siebie</s> chcieli przylaczenia do Syrii obudzili sie po <s> ptokach</s> a swiadomosc narodowa stworzyl im dopiero <font color=\"blue\"> terrorysta</font> Arafat",181112
9074,57294,2,,,6,71,2,0,1,0,"11",2," <s> gt</s> <s> gt</s> <s> gt</s> <s> Paradise</s> now jest od <s> gt</s> poczatku <s> gt</s> <s> gt</s> <s> gt</s> szykanowany przez wiekszosc <s> gt</s> <s> gt</s> <font color=\"blue\"> Zydow</font>",181113
9075,57294,0,,,6,71,0,0,1,0,"8",2," Poza tym z tego co wiem <s> gt</s> <font color=\"blue\"> Zydom</font> <s> gt</s> <s> gt</s> chodzi o to by nie stawiac <s> gt</s> <s> gt</s> terrorystow mordujacych <s> gt</s> niewinnych <s> gt</s> <s> gt</s> cywili na piedestale",181115
9076,57294,0,,,6,71,0,0,1,0,"8",2," Nawet w tym wywiadzie <s> gt</s> <s> gt</s> dziennikarka zapytala ze <s> gt</s> przeciez <s> gt</s> <s> gt</s> Hitler tez mordowal <font color=\"blue\"> Zydow</font> ale <s> gt</s> nikt <s> gt</s> <s> gt</s> nie urzadzal akcji odwetowych w <s> gt</s> taki <s> gt</s> <s> gt</s> sposob",181116
9077,57294,2,,,6,88,2,0,2,0,"10",2," <s> gt</s> <s> Polonusko</s> i znowu <s> niby</s> przyznajesz ze <s> gt</s> <font color=\"blue\"> Zydzi</font> tez nie <s> sa</s> zupelnie w porzadku <s> gt</s> a jednak cala wina obarczasz jedna <s> gt</s> grupe",181117
9078,57294,0,,,6,71,0,0,1,0,"3",2," <font color=\"blue\"> Zydom</font> zdarzaly sie wypadki i zle posuniecia ale za obecna sytuacje <s> Palestynczycy</s> moga sobie sami podziekowac",181118
